timestamp,au12_mean_amplitude,au12_variance,au12_activation_frequency,au15_mean_amplitude,au4_mean_activation,au4_duration_ratio,au1_au2_peak_intensity,au20_activation_rate,lip_compression_frequency,overall_au_variance,facial_emotional_range,facial_transition_frequency,near_zero_au_activation_ratio,mean_head_velocity,head_velocity_peak,head_motion_energy,motion_energy_floor_score,landmark_displacement_mean,gesture_frequency,posture_rigidity_index,micro_motion_energy,blink_rate,blink_duration,blink_cluster_density,eye_contact_ratio,downward_gaze_frequency,gaze_shift_frequency,baseline_eye_openness,response_latency_mean,speech_onset_delay,nod_onset_latency,pause_duration_mean,extended_silence_ratio,reaction_time_instability_index
14.347666666666667,0.12394941116104441,0.0,0.016666666666666666,0.015307486141076944,0.8041189853710309,0.8041189853710309,0.055479834141097674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8644902323268656,0.0,0.0,0.21516323971788304,0.0,0.0,0.0,0.0,0.0,0.0
15.548866666666667,0.09762761783877003,0.001208492921912558,0.016666666666666666,0.018719463945588356,0.890967163463277,0.8475430744171539,0.055479834141097674,0.0,0.0,0.0839104387716137,0.004916285024106227,0.05,0.0,0.013657149366469277,0.027314298732938554,18.09591195613651,0.75,0.03727641390064303,0.0,0.9996272426457844,28.248537748737686,0.0,0.0,0.0,0.813188663168803,0.0,0.05,0.280395898825731,0.0,0.0,0.0,0.0,0.0,0.0
23.9239,0.08782570581005933,0.0014479739207096023,0.016666666666666666,0.020739460085333568,0.9252048034572888,0.8734303174305322,0.055479834141097674,0.0,0.0,0.11136340110870162,0.006555046698808302,0.06666666666666667,0.16666666666666666,0.015210533668406764,0.036419064977251406,20.205776666267084,0.6111111111111112,0.027493949833834828,0.0,0.9995318823815446,19.00268967439268,0.0,0.0,0.0,0.8201959026839204,0.0,0.1,0.345628557933579,0.0,0.0,0.0,0.0,0.0,0.0
32.932900000000004,0.09084299168463111,0.0014641166866707948,0.016666666666666666,0.019384209240933033,0.9331023277311754,0.888348320005693,0.055479834141097674,0.0,0.0,0.11601202879298861,0.00737442753615934,0.07500000000000001,0.20833333333333331,0.015133622642779952,0.04097144809940783,21.992074334854873,0.5208333333333334,0.03412171524134844,0.0,0.9995166245683517,21.21174266599328,0.0,0.0,0.0,0.8137021485833063,0.0,0.125,0.35012166206370654,0.0,0.0,0.0,0.0,0.0,0.0
33.833800000000004,0.09284862472831645,0.0014309791498766766,0.016666666666666666,0.018778780450187778,0.9290921033647067,0.8964970766774958,0.055479834141097674,0.0,0.0,0.11385354026822314,0.007866056038569963,0.08,0.26666666666666666,0.015520747241266983,0.043702877972701684,22.12013800034522,0.45666666666666667,0.030901977852436917,0.0,0.9995248756442271,17.29584567627723,0.0,0.0,0.0,0.8066754961946045,0.0,0.14,0.3303189442027459,0.0,0.0,0.0,0.0,0.0,0.0
34.3343,0.08582633797058356,0.0017039292338731627,0.016666666666666666,0.018544690931264415,0.9546864391300746,0.9215916523040031,0.055479834141097674,0.0,0.0,0.13139172815494926,0.009832570048212454,0.12000000000000001,0.3466666666666667,0.0190719782260233,0.05462859746587711,25.92717776824138,0.29,0.032842868961709924,0.02,0.9994507120431114,17.45278098545839,0.0,0.0,0.0,0.7889897967770114,0.0,0.18000000000000002,0.33750791081094994,0.0,0.0,0.0,0.0,0.0,0.0
34.70133333333334,0.08945032005197297,0.0014757998415518237,0.016666666666666666,0.017158442068181876,0.9379277593607647,0.928300308860787,0.055479834141097674,0.0,0.0,0.113768718991684,0.009832570048212454,0.14,0.44666666666666666,0.017164002188020472,0.05462859746587711,21.95806745017758,0.21857142857142856,0.018810578483454826,0.04,0.999536242416152,6.193495750438648,0.0,0.0,0.0,0.7972760750707166,0.0,0.22,0.3163244356055513,0.0,0.0,0.0,0.0,0.0,0.0
35.869166666666665,0.09916449750689464,0.0013228172272630968,0.016666666666666666,0.014941627770334743,0.8834410143028882,0.923079835216487,0.055479834141097674,0.0,0.0,0.11660840148228352,0.009832570048212454,0.18,0.43238095238095237,0.017474938645805082,0.05462859746587711,20.461399852525503,0.1769047619047619,0.025186418785203262,0.060000000000000005,0.9996062257568226,8.906548548388454,0.0,0.0,0.0,0.7912870332403155,0.0,0.26,0.268827567105877,0.0,0.0,0.0,0.0,0.0,0.0
36.770066666666665,0.10390740510231818,0.0013048226054581313,0.016666666666666666,0.015249953997931588,0.855200770193766,0.9144241066012192,0.05550650999167268,0.0,0.0,0.12564520559023146,0.009859245898787455,0.22,0.4407142857142857,0.01851032797042528,0.05462859746587711,18.035796090192747,0.14912698412698414,0.01670207727928903,0.08,0.9996570651924731,3.562996487857019,0.0,0.0,0.0,0.7955875199275058,0.0,0.32,0.24029367271254734,0.0,0.0,0.0,0.0,0.0,0.0
41.97526666666667,0.1079535991464597,0.001324045113128054,0.016666666666666666,0.014675464319176434,0.8291001430873821,0.9044249105734867,0.05553318584224768,0.0,0.0,0.1409672146107574,0.009885921749362456,0.26,0.4296031746031746,0.01878983723312967,0.05462859746587711,16.308139984959503,0.12912698412698412,0.01646796978887064,0.1,0.9996913155235472,3.70842725628031,0.0,0.0,0.0,0.8064233912279147,0.0,0.4,0.2363926085228101,0.0,0.0,0.0,0.0,0.0,0.0
51.58486666666667,0.11412454459824374,0.0013448789821305933,0.016666666666666666,0.016119800441325997,0.8394197070536513,0.8962274418053126,0.055559861692822676,0.0,0.0,0.16144595176531715,0.00991259759993746,0.22,0.4496031746031746,0.018626197817157634,0.05462859746587711,15.11920951777476,0.11397546897546898,0.01805194620755523,0.08,0.9997115568562044,4.212171057064319,0.0,0.0,0.0,0.8187492535664767,0.0,0.4,0.23035729446851758,0.0,0.0,0.0,0.0,0.0,0.0
56.8568,0.11825489957132138,0.0014588423577509399,0.016666666666666666,0.017222349139062697,0.8463752996344622,0.8897161795875846,0.05624834015694568,0.0,0.0,0.18124403766511746,0.010601076064060456,0.19999999999999998,0.4405122655122655,0.018293416746595733,0.05462859746587711,14.681663397613061,0.10207070707070708,0.02609960273457669,0.060000000000000005,0.999724194061738,7.0031249816837295,0.0,0.0,0.0,0.8272073812199298,0.0,0.38,0.22356551702575272,0.0,0.0,0.0,0.0,0.0,0.0
56.92353333333334,0.11327907710420697,0.0015736515840114253,0.016666666666666666,0.018434500573667745,0.895370427405571,0.8894291020621834,0.056936818621068676,0.0,0.0,0.17998858854859112,0.011289554528183454,0.16,0.43813131313131315,0.023849269450349528,0.12893089132435773,13.977169977147481,0.09245532245532245,0.022280885723431974,0.060000000000000005,0.9973806657947356,5.183540188332814,0.0,0.0,0.0,0.8348261901679579,0.0,0.34,0.21699406923412434,0.0,0.0,0.0,0.0,0.0,0.0
56.99026666666667,0.10413058067629606,0.0017614449985730678,0.016666666666666666,0.01816982635610325,0.9222736890138846,0.891746959516401,0.05759862123461667,0.0,0.0,0.1778896645384913,0.01293770887026257,0.12,0.44005439005439007,0.030180584639635927,0.2032331851828383,13.437152528629639,0.08451881451881452,0.0216775636943302,0.060000000000000005,0.9951578146632717,5.038560823429696,0.0,0.0,0.0,0.8341483120611367,0.0,0.28,0.2116250062702012,0.0,0.0,0.0,0.0,0.0,0.0
58.29156666666667,0.10222719428798825,0.0019235602621297803,0.016666666666666666,0.0188163709078843,0.9389073781096187,0.8957343765086393,0.05826042384816467,0.0,0.0,0.1726454131884384,0.014585863212341685,0.1,0.4225940725940726,0.03674976408200211,0.2775354790413189,13.539353460848448,0.07785214785214785,0.02964121619932584,0.060000000000000005,0.9930838954496658,10.94385942105859,0.0,0.0,0.0,0.8305041066784971,0.0,0.22,0.20412169344172276,0.0,0.0,0.0,0.0,0.0,0.0
59.659600000000005,0.1045788824665235,0.0021312706662986185,0.016666666666666666,0.017708414185077594,0.924785229205331,0.897995670855054,0.05899388775415664,0.0,0.0,0.163956180338512,0.01630567884686478,0.16,0.3892607392607393,0.04307370407200007,0.35183777289979956,13.709013655411763,0.07217032967032967,0.03004164697357186,0.08,0.9911190872056256,11.365348236783614,0.0,0.0,0.0,0.8271867892066277,0.0,0.26,0.1988008941262413,0.0,0.0,0.0,0.0,0.0,0.0
62.79606666666667,0.09756180708056035,0.002303133272202541,0.016666666666666666,0.01687797271647385,0.9322253576753335,0.9003645662972173,0.05906554904660062,0.0,0.0,0.15675677973694277,0.017363691867839877,0.22,0.36085164835164835,0.04918351649345179,0.42614006675828014,14.136101683538287,0.06726836888601595,0.03415447313541348,0.1,0.9892576022188556,18.151394999463488,0.0,0.0,0.0,0.8243588936838515,0.0,0.3,0.20156256377655138,0.0,0.0,0.0,0.0,0.0,0.0
73.00626666666668,0.1018696522812816,0.002471265914090872,0.016666666666666666,0.01628336525039078,0.907733586944972,0.9009238184825612,0.0591372103390446,0.0,0.0,0.14975576116741,0.018421704888814977,0.22,0.33634184443007975,0.04852626245086918,0.42614006675828014,15.048056894443912,0.06299486461251166,0.04182537758603701,0.08,0.9898382019999724,24.098307325843866,0.0,0.0,0.0,0.8234873355807898,0.0,0.28,0.19927760602000574,0.0,0.0,0.0,0.0,0.0,0.0
73.50676666666666,0.10595886534454274,0.00249525744542546,0.016666666666666666,0.016685665150523662,0.8693963117623669,0.8992387311055318,0.05920887163148858,0.0,0.0,0.1484316867015372,0.018493366181258956,0.22,0.31497432306255835,0.04692256370311167,0.42614006675828014,15.964395830071247,0.05923546611627107,0.042292906216951004,0.060000000000000005,0.9903850564199317,24.246278535284,0.0,0.0,0.0,0.8298364931186385,0.0,0.26,0.19932586966844743,0.0,0.0,0.0,0.0,0.0,0.0
73.60686666666666,0.10814341855557302,0.0025637791201554034,0.016666666666666666,0.017183540294619663,0.873686208478991,0.8979713811201195,0.05928053292393256,0.0,0.0,0.1473351917090182,0.018565027473702936,0.2,0.29617733058135537,0.046045508424141575,0.42614006675828014,16.3331083551211,0.055902132782937736,0.033568058545822586,0.060000000000000005,0.9908295052249783,18.21948083064921,0.0,0.0,0.0,0.837033774849247,0.0,0.24000000000000002,0.19934711318320703,0.0,0.0,0.0,0.0,0.0,0.0
83.55013333333333,0.10842975107521757,0.002687904633916214,0.013333333333333332,0.018624064059445312,0.8904649150161187,0.8975215679592314,0.060106091015496584,0.0,0.0,0.14969181245531224,0.01939058556526696,0.16,0.2795106639146887,0.045313098397623576,0.42614006675828014,16.783033462684216,0.052925942306747256,0.03637363979520476,0.060000000000000005,0.9912278743669591,19.185425518707223,0.0,0.0,0.0,0.8437681950943762,0.0,0.2,0.19932009304952494,0.0,0.0,0.0,0.0,0.0,0.0
84.05063333333334,0.12056719393457162,0.0029152833487230043,0.01,0.019359140393207915,0.8947775327027333,0.8971115188834751,0.06137227596635631,0.0,0.0,0.15374032732702297,0.02065677051612669,0.1,0.2741535210575458,0.04464664663396022,0.42614006675828014,16.628548875803837,0.05025214551530341,0.025439106057847626,0.060000000000000005,0.9915828460103627,9.94615407630805,0.0,0.0,0.0,0.848431650684656,0.0,0.16,0.19289410587409142,0.0,0.0,0.0,0.0,0.0,0.0
103.83706666666667,0.10929937803181917,0.003258773115082826,0.006666666666666666,0.019823227282453917,0.9177683242547119,0.8978639108712668,0.06263846091721605,0.0,0.0,0.15749151033420414,0.022065731346944173,0.1,0.26987544619123566,0.04407983481721469,0.42614006675828014,16.430486988122446,0.047836686578105345,0.026702431263267917,0.060000000000000005,0.9919033334806212,10.95041835961964,0.0,0.0,0.0,0.8527837761622034,0.0,0.16,0.19286708574040934,0.0,0.0,0.0,0.0,0.0,0.0
