,count,mean,std,min,1%,5%,50%,95%,99%,max,missing_count,missing_ratio,zero_ratio,n_unique,iqr
au1_au2_peak_intensity__mean,180000.0,0.034402223241445595,0.007093722322444883,0.0170529240092993,0.018000405735994235,0.024505313868973144,0.0331405376620563,0.046304724021575414,0.052382824918311914,0.0541818088279032,0,0.0,0.0,176244,
au1_au2_peak_intensity__min,180000.0,0.02146969622701679,0.014198160968322722,0.0,0.0,0.0,0.0248679292313923,0.04267322,0.04808412,0.0511640835611812,0,0.0,0.17407777777777778,17165,
au1_au2_peak_intensity__range,180000.0,0.028837132202117668,0.031816342382451665,0.0,0.0,0.001761929475555005,0.0155267573114554,0.1105778770342943,0.1105778770342943,0.1105778770342943,0,0.0,0.02241111111111111,56027,
au1_au2_peak_intensity__slope,180000.0,-1.731425946653113e-05,0.0008798416703986038,-0.0051399137837142,-0.0030573081374040737,-0.0013812995495605497,-1.6628726381030823e-07,0.001286589431193905,0.0031289750451564155,0.005095225364731,0,0.0,0.0,174400,
au1_au2_peak_intensity__std,180000.0,0.0062778053889057835,0.006628478853615707,0.0001829535136686,0.00030817998227986504,0.0005815900350343,0.0034750979719395,0.020619670269874095,0.021410429179106634,0.022734206882424,0,0.0,0.0,176163,
au20_activation_rate__max,180000.0,0.001279007484665994,0.001349993603143084,0.0,0.0,0.0,0.0006597215074912,0.0031413173826108,0.0039488504055126,0.0039488504055126,0,0.0,0.5,580,
au20_activation_rate__mean,180000.0,0.00019293726837582882,0.00019669759962985759,0.0,0.0,0.0,0.00011973284299415,0.00045231893511758997,0.0005096210301276322,0.0005558896938125,0,0.0,0.5,86025,
au20_activation_rate__min,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1,
au20_activation_rate__range,180000.0,0.001279007484665994,0.001349993603143084,0.0,0.0,0.0,0.0006597215074912,0.0031413173826108,0.0039488504055126,0.0039488504055126,0,0.0,0.5,580,
au20_activation_rate__slope,180000.0,2.2753681264392014e-08,1.2457935208848231e-06,-6.891612310655468e-06,-4.473679052012388e-06,-1.6863514055482307e-06,0.0,1.9223076343491505e-06,4.62627371930532e-06,6.602908368356685e-06,0,0.0,0.5,86317,
au20_activation_rate__std,180000.0,0.0002785850162998578,0.0002816051159677703,0.0,0.0,0.0,0.00019506602204465,0.000624743277774915,0.0007001665206933,0.0007762890433416,0,0.0,0.5,86018,
au4_duration_ratio__max,180000.0,0.9830792885034215,0.015788584276233822,0.9428299772469204,0.94685878,0.9556946703565563,0.9854345568472872,1.0,1.0,1.0,0,0.0,0.0,45608,
au4_duration_ratio__mean,180000.0,0.9651104848988639,0.007855941937924493,0.9306431794138534,0.9435684222907728,0.9513259766132542,0.9666274555823045,0.9774981591375292,0.983732013418558,0.9874243584613688,0,0.0,0.0,176155,
au4_duration_ratio__min,180000.0,0.944043281117464,0.02141681041383839,0.861676890148365,0.911599475503625,0.911599475503625,0.94182852,0.9754019658950474,0.9805397409945958,0.9859067631213766,0,0.0,0.0,42969,
au4_duration_ratio__range,180000.0,0.039038893781588334,0.033733872956559156,0.0,0.0,0.0,0.050038036479685646,0.0801317761418186,0.088400524496375,0.0954887395744024,0,0.0,0.08453333333333334,67034,
au4_duration_ratio__slope,180000.0,-3.906755522675459e-05,0.0008674018736256805,-0.0044391992204897,-0.002592985350709245,-0.001532861024599245,-6.233809274955739e-06,0.00151309420334199,0.0025494603406964354,0.0037179479712938,0,0.0,0.0,174406,
au4_duration_ratio__std,180000.0,0.008147074621606623,0.0066534683826076305,0.0001267884374504,0.000220686594897291,0.00042790459668354004,0.0114661308928404,0.015854863141892307,0.016929485822550373,0.0177588574748022,0,0.0,0.0,176228,
au4_mean_activation__max,180000.0,0.9917672401798908,0.011882059981564469,0.9468797058897356,0.95554338,0.9660652536565226,0.9996910999999999,1.0,1.0,1.0,0,0.0,0.0,14789,
au4_mean_activation__mean,180000.0,0.9629014072406471,0.0233659444070891,0.7498625440510851,0.9155544606441978,0.9285722062940089,0.96199117472969,1.0,1.0,1.0,0,0.0,0.0,147005,
au4_mean_activation__min,180000.0,0.8904708004662674,0.12168946999150572,-1.43456948,0.6670140295790702,0.7143141972903444,0.9384051,1.0,1.0,1.0,0,0.0,0.0,15322,
au4_mean_activation__range,180000.0,0.10125374092194638,0.12480768363512175,0.0,0.0,0.0,0.04380946679365335,0.2856858027096556,0.3329859704209298,2.378524449191877,0,0.0,0.16933333333333334,59278,
au4_mean_activation__slope,180000.0,-3.132997192078427e-05,0.003934341785040336,-0.0296202854266113,-0.012646614691843262,-0.005560931390938795,0.0,0.00550580683644174,0.0126239292934438,0.026699565800644,0,0.0,0.16666666666666666,145683,
au4_mean_activation__std,180000.0,0.025358539143918866,0.02828281256993569,0.0,0.0,0.0,0.01070570268995355,0.07303445058052953,0.07646202602732265,0.3901314439337012,0,0.0,0.16666666666666666,146985,
baseline_eye_openness__max,180000.0,0.5160476014716182,0.07190782417009191,0.2594561211741023,0.32905885,0.40441693,0.5208018902276574,0.63361852,0.70949268,0.7150654,0,0.0,0.0,16963,
baseline_eye_openness__mean,180000.0,0.36672613784444436,0.06886449011086987,0.2070167474615446,0.2510956195218468,0.26689056972342023,0.3721477250990989,0.4869860747189129,0.5632008584837785,0.6541622892444446,0,0.0,0.0,176280,
baseline_eye_openness__min,180000.0,0.19400445796710863,0.0855511374063684,0.0322980903282706,0.0322980903282706,0.0580113605570442,0.2039990558151673,0.36131031,0.41908252280367597,0.4685377,0,0.0,0.0,15207,
baseline_eye_openness__range,180000.0,0.32189802278277196,0.10068795296729954,0.0139734702663997,0.067669483196157,0.13432798249999992,0.3451434433746391,0.4753227299999999,0.5103777455659682,0.5762802246739085,0,0.0,0.0,60728,
baseline_eye_openness__slope,180000.0,6.232469901947675e-05,0.024188509510243154,-0.1043821538364131,-0.08073606980536893,-0.03832852745276569,1.4148260094668121e-05,0.038264296696184655,0.084608646454816,0.1449837124598158,0,0.0,0.0,174428,
baseline_eye_openness__std,180000.0,0.07267302350747858,0.020768192151301875,0.0096966853785856,0.017867441957850772,0.03212449652812276,0.07450472959861659,0.10054903994844648,0.12535402250492708,0.193822615996938,0,0.0,0.0,176221,
blink_cluster_density__max,180000.0,0.26247398745160044,0.11493975594534013,0.01666667,0.01666667,0.06666667,0.2751307990878462,0.44,0.5,0.5,0,0.0,0.0,3408,
blink_cluster_density__mean,180000.0,0.16433507837852693,0.09866132699767856,0.0004357104781553,0.0166666699999999,0.05265233741149465,0.12421706543593886,0.41425331191172576,0.4746016538240534,0.4944444443524081,0,0.0,0.0,147821,
blink_cluster_density__min,180000.0,0.0915570693922807,0.1272322209201446,0.0,0.0,0.0,0.0092540321322251,0.38333333,0.46,0.4705647798289107,0,0.0,0.49425,2763,
blink_cluster_density__range,180000.0,0.17086541182986423,0.1494864805970039,0.0,0.0,0.0,0.18107903799760783,0.3955934123972179,0.406790452172947,0.406790452172947,0,0.0,0.13837222222222223,5435,
blink_cluster_density__slope,180000.0,0.000370192856075196,0.005030774450235551,-0.0195637205229443,-0.01496343021947611,-0.008146873850208933,0.0,0.010242233057777533,0.01829529822347064,0.0238435310866572,0,0.0,0.048716666666666665,165689,
blink_cluster_density__std,180000.0,0.039690069943101224,0.03320424980400285,0.0,0.0,3.482732488029772e-18,0.0460952201910871,0.091526529245721,0.095048545853717,0.1004168688682695,0,0.0,0.047844444444444446,158217,
blink_duration__max,180000.0,0.41028225058186013,0.10179280111472655,0.16574508,0.22997162805191348,0.28188194,0.3998620540322821,0.611717624707214,0.6516779095845987,0.6516779095845987,0,0.0,0.0,7797,
blink_duration__mean,180000.0,0.3368678737145915,0.059369455542831434,0.1479365254952405,0.1998381,0.27455726262354413,0.30957415505542885,0.4497231700000001,0.4879288343015763,0.5544435199999999,0,0.0,0.0,151525,
blink_duration__min,180000.0,0.2625152165775389,0.08707967465553083,0.0,0.16574508,0.1689638982210674,0.2371666102231483,0.44887674,0.4855608,0.55444352,0,0.0,0.0009055555555555556,7352,
blink_duration__range,180000.0,0.14778626108794074,0.14468711637248202,0.0,0.0,0.0,0.1572027876321064,0.4170611510290316,0.4795459218872588,0.4795459218872588,0,0.0,0.1661,18432,
blink_duration__slope,180000.0,0.000100951534927548,0.004465777510441304,-0.0180535360228895,-0.00884701432982424,-0.002862304051724005,-7.850320928315374e-23,0.0015467821897010476,0.022105656671424705,0.0530226149193897,0,0.0,0.054266666666666664,164701,
blink_duration__std,180000.0,0.029333019640645726,0.028248553119786458,0.0,0.0,0.0,0.037081543585264304,0.0773440081248949,0.08226678554992405,0.1075774615959914,0,0.0,0.05216666666666667,158189,
blink_rate__max,180000.0,10.525148750426014,11.618916898305379,0.6517216807855125,0.6653783590475257,0.6838010308563607,1.5,35.0,38.0,38.0,0,0.0,0.0,3649,
blink_rate__mean,180000.0,9.943933267974346,11.091131611642469,0.577900455699294,0.5843875007788862,0.58894488591113,1.3351678985506208,33.496853102759296,36.10936198875157,37.56022541004391,0,0.0,0.0,120777,
blink_rate__min,180000.0,9.107071908703059,10.855337650664598,0.0,0.0,0.0,1.0,32.0,35.0,36.0,0,0.0,0.11845,3730,
blink_rate__range,180000.0,1.414924714137551,1.412767654367581,0.0,0.0,0.0,0.991118194884042,4.0,6.399999999999999,9.0,0,0.0,0.16226666666666667,6753,
blink_rate__slope,180000.0,0.03262821249182367,0.3460294580708787,-1.2235485778817683,-0.9358474077940852,-0.5708231168992335,0.0,0.715650392911494,1.1385844770896953,1.4409760503798363,0,0.0,0.15132222222222222,147540,
blink_rate__std,180000.0,0.37030069820344913,0.45849173291415574,0.0,0.0,0.0,0.10356032493868975,1.3268721516637576,1.953054307844914,2.4352754133124512,0,0.0,0.15097222222222223,120982,
downward_gaze_frequency__max,180000.0,1.046411220146025,0.5568624839304219,0.03333333,0.03333333,0.11666667,1.0,2.15666667,2.4,2.6,0,0.0,0.0,9004,
downward_gaze_frequency__mean,180000.0,1.0009084089086526,0.5459828301171008,0.0202793377909463,0.03333333,0.1,0.9596699938034693,2.103058365017204,2.314834054957725,2.541282384365731,0,0.0,0.0,159615,
downward_gaze_frequency__min,180000.0,0.5969852232743452,0.701741010212769,0.0,0.0,0.0,0.26666667,2.04666667,2.26666667,2.5,0,0.0,0.2239722222222222,9288,
downward_gaze_frequency__range,180000.0,0.4493018424838582,0.41927402664807706,0.0,0.0,0.0,0.192216919448778,1.0,1.0,1.0,0,0.0,0.07828333333333333,15448,
downward_gaze_frequency__slope,180000.0,0.0008479938892509111,0.014067600472819596,-0.0568079430686864,-0.04436092757077447,-0.02292005206547662,2.0287933720431876e-05,0.026777947921670247,0.04931528540338478,0.0649782939999666,0,0.0,0.025066666666666668,169957,
downward_gaze_frequency__std,180000.0,0.07896450108498508,0.06669869695561659,0.0,0.0,4.176688058925636e-17,0.05157260354566175,0.20231297444161908,0.22451453568656116,0.25828207582183,0,0.0,0.025,163162,
extended_silence_ratio__max,180000.0,0.6992872965794568,0.4264049062116333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.17805,1127,
extended_silence_ratio__mean,180000.0,0.4309692566825643,0.31456794579170533,0.0,0.0,0.0,0.3890596436664312,1.0,1.0,1.0,0,0.0,0.1869222222222222,104327,
extended_silence_ratio__min,180000.0,0.18511499328398567,0.3537799628755382,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.6951055555555555,773,
extended_silence_ratio__range,180000.0,0.5141497578834884,0.49564348941116404,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.36916666666666664,1871,
extended_silence_ratio__slope,180000.0,0.00030714590105319835,0.0029215676289461863,-0.0133910336222147,-0.008261492255718851,-0.0014444546838954897,0.0,0.00313315122539815,0.012667982231323172,0.032698151961212,0,0.0,0.3647222222222222,109992,
extended_silence_ratio__std,180000.0,0.17282344237126818,0.16998483508982365,0.0,0.0,0.0,0.29663455088844937,0.3597040633287885,0.3698647540505155,0.3914245970571445,0,0.0,0.36193888888888887,107527,
eye_contact_ratio__max,180000.0,0.6927963869379538,0.2680606735844056,0.1979020699665636,0.2176246940739602,0.240896430093872,0.8499691348123497,0.9501593412511736,0.9597473346712392,0.9597473346712392,0,0.0,0.0,36761,
eye_contact_ratio__mean,180000.0,0.6191193788767101,0.3109265308991785,0.1110198218685214,0.1193204443554249,0.12321503955134006,0.8199606836125644,0.8898260766878171,0.9048122311898831,0.9251427140768324,0,0.0,0.0,176236,
eye_contact_ratio__min,180000.0,0.5497170952630751,0.35302240035504995,0.0,0.0,0.0,0.7239035385362577,0.8755656649182836,0.89326499,0.9138229434168472,0,0.0,0.14784444444444444,37492,
eye_contact_ratio__range,180000.0,0.1430097440571705,0.11407019032143735,0.0,0.0,0.005483237540714351,0.1507874844089309,0.2959202541215713,0.3133994382076919,0.3133994382076919,0,0.0,0.03037222222222222,69796,
eye_contact_ratio__slope,180000.0,2.3713091572864022e-05,0.005869934357676243,-0.0327523560586064,-0.02025868184226117,-0.00907793158287784,-9.091859975797852e-06,0.009130167115848794,0.01802695589072238,0.0309886919625694,0,0.0,0.0,174431,
eye_contact_ratio__std,180000.0,0.02932776109288011,0.02053566817307142,0.000888341041781,0.001513168276864653,0.0029549767851351503,0.0401173662091492,0.0536625423779866,0.05644200868950316,0.0606829883791685,0,0.0,0.0,176228,
facial_emotional_range__max,180000.0,0.016185877613040918,0.007732673505600527,0.0028432104995158,0.0033339108725035,0.0036177816802466,0.01700155,0.0252947545397953,0.027845680085890823,0.03425897,0,0.0,0.0,11634,
facial_emotional_range__mean,180000.0,0.011542548272219575,0.0058933552797636795,0.0009541632659021,0.001067759652684191,0.001117142090278065,0.013724251010949751,0.019966107768104504,0.025542250346913174,0.0339138293884101,0,0.0,0.0,164830,
facial_emotional_range__min,180000.0,0.007103935518670327,0.005844190162798856,0.0,0.0,0.0,0.0059345252973001,0.01787811,0.02267338,0.0336434630317832,0,0.0,0.16666666666666666,13210,
facial_emotional_range__range,180000.0,0.009078841402833555,0.007883335305813356,0.0,0.0,0.0,0.00486456,0.0217312879653936,0.0224954156019742,0.0230492819444649,0,0.0,0.08631666666666667,35274,
facial_emotional_range__slope,180000.0,-1.5833286949708233e-05,0.0007784252944252884,-0.005265001564227,-0.002905947026391771,-0.00116674185543258,0.0,0.0010105186188535448,0.0025759157276593,0.0048272966982853,0,0.0,0.02535,169884,
facial_emotional_range__std,180000.0,0.0020432296664401445,0.0016773929075730126,0.0,0.0,3.48323707360012e-18,0.00125416809890395,0.00405785607330004,0.005409691041464868,0.0113053789397618,0,0.0,0.024916666666666667,169440,
facial_transition_frequency__max,180000.0,0.5105527942681445,0.22511563582758518,0.0,0.0,0.1,0.5,0.7823087794376865,0.8289767774054502,0.8289767774054502,0,0.0,0.026194444444444444,1550,
facial_transition_frequency__mean,180000.0,0.28653607547475185,0.14089252475109945,0.0,0.0,0.056213448165166824,0.33456097135697127,0.5314551957217015,0.634809659527499,0.7012898449522229,0,0.0,0.028055555555555556,161484,
facial_transition_frequency__min,180000.0,0.10907641376530551,0.15569389786535795,0.0,0.0,0.0,0.0,0.4037033449863499,0.6,0.6,0,0.0,0.5399388888888889,1010,
facial_transition_frequency__range,180000.0,0.401363434071245,0.2816746632037696,0.0,0.0,0.0,0.3999999999999999,0.7823087794376865,0.8289767774054502,0.8289767774054502,0,0.0,0.08681111111111112,2668,
facial_transition_frequency__slope,180000.0,0.00027213392531860226,0.022013076144286294,-0.0837084630948833,-0.06677512089354655,-0.03944601684601344,-8.703149951655301e-24,0.04262345955798718,0.06935309915051874,0.0799121885513107,0,0.0,0.03242222222222222,168568,
facial_transition_frequency__std,180000.0,0.09685873121173867,0.056555492991431686,0.0,0.0,2.80840553998428e-17,0.10174736961197665,0.17526783054862105,0.1850432351200275,0.1927818296555842,0,0.0,0.03233888888888889,166369,
gaze_shift_frequency__max,180000.0,1.5416224272649541,0.7183087820404377,0.3,0.7,1.0,1.0,2.84,3.0,3.1,0,0.0,0.0,2399,
gaze_shift_frequency__mean,180000.0,1.4442128942771868,0.66361785082123,0.1772451196825321,0.5824370273663343,0.9094069214353218,1.0,2.7128373278750595,2.861920618071336,3.0005510237517057,0,0.0,0.0,99192,
gaze_shift_frequency__min,180000.0,1.3160107850359537,0.6488731621214138,0.0814075215854997,0.4,0.6,1.0,2.6,2.76,2.9000249892743,0,0.0,0.0,2666,
gaze_shift_frequency__range,180000.0,0.2251823797053401,0.24234197416012898,0.0,0.0,0.0,0.1999999999999997,0.7,0.9585938003441112,1.2999999999999998,0,0.0,0.3744277777777778,4990,
gaze_shift_frequency__slope,180000.0,0.0039641634763243686,0.053969086987134075,-0.2030781249501838,-0.15828637861539485,-0.08523040231472694,0.0,0.1014701408880951,0.1753501836822083,0.275426059675646,0,0.0,0.3496111111111111,114027,
gaze_shift_frequency__std,180000.0,0.057710145412491885,0.07345974342145814,0.0,0.0,0.0,0.033482891726161645,0.2049974415819019,0.3347906301459508,0.4958564220996415,0,0.0,0.3491888888888889,100275,
gesture_frequency__max,180000.0,0.8939361414405982,0.4652960133301469,0.1653596238503626,0.1665669199316863,0.1765870965681235,1.0,1.6900527619843408,1.6951738617542504,1.6951738617542504,0,0.0,0.0,818,
gesture_frequency__mean,180000.0,0.831319052367807,0.4387592176905004,0.1415431565006613,0.1423547405661822,0.14338472842756342,0.9759762302262219,1.535404726112577,1.5426360901823977,1.554707422435573,0,0.0,0.0,155807,
gesture_frequency__min,180000.0,0.711001619824062,0.3785252072198817,0.0976541095861904,0.0976541095861904,0.1025014517052552,0.9,1.2692016545462037,1.3220420348397568,1.3448304886379605,0,0.0,0.0,1244,
gesture_frequency__range,180000.0,0.18258580702173843,0.1546946117047165,0.0,0.0,0.0603633489726365,0.0999999999999999,0.5442955089804962,0.5600635949597357,0.76,0,0.0,0.010327777777777778,2803,
gesture_frequency__slope,180000.0,0.0018574463055393883,0.015107553697932492,-0.0597114842483959,-0.04206948420413885,-0.007227447273981072,1.9235815204622983e-06,0.01636992036378518,0.08689278080021244,0.0992552362341162,0,0.0,0.0004388888888888889,174273,
gesture_frequency__std,180000.0,0.043186616735876704,0.03485886919403276,1.1197799302441655e-16,0.011255720343933349,0.012084764700856435,0.03117484379871615,0.09630105304948487,0.17588872213686457,0.2454007764497077,0,0.0,0.0,171223,
head_motion_energy__max,180000.0,17.6359673499568,22.644182465378325,0.0174541701134178,0.03003657,0.3928357138447191,6.95207708,69.38381701310627,69.46142745443254,69.46142745443254,0,0.0,0.0,33513,
head_motion_energy__mean,180000.0,5.645228063727746,5.485351930647735,0.0143847979943001,0.025889605763423276,0.14510451904780755,4.63684602410501,16.91585179167651,18.185286386375708,19.441016183840446,0,0.0,0.0,176199,
head_motion_energy__min,180000.0,1.2223175797706438,2.4268924630656037,0.0,0.0,0.0,0.0036438549237893,6.854867770109423,10.14816224,15.534805150132565,0,0.0,0.5,30944,
head_motion_energy__range,180000.0,16.411911398077024,23.245744860087388,0.0,0.0,0.0,3.8743220531028433,69.38381701310627,69.46142745443254,69.46142745443254,0,0.0,0.07228333333333334,59726,
head_motion_energy__slope,180000.0,-0.015443294538772209,0.600068678679022,-3.502853085703903,-2.347404122919963,-0.9539318347805306,0.0001088519583391,0.8784893930138827,1.852207512029569,3.689125790488424,0,0.0,0.0,174329,
head_motion_energy__std,180000.0,4.103201863355569,5.48212096232931,0.0002853640636181,0.0009937219887415421,0.00339491379949402,1.221137811796747,16.1442473835619,16.773136845929592,17.723905638390022,0,0.0,0.0,176184,
head_velocity_peak__max,180000.0,6.613635362604828,3.7742973661826933,0.16267273,0.22698926,0.47352914,7.505427143024556,14.115072298326378,14.115072298326378,14.115072298326378,0,0.0,0.0,4001,
head_velocity_peak__mean,180000.0,3.1839019185929844,1.6059915785604664,0.1374518622678557,0.1943635253074102,0.3444781799999999,3.4916171241971914,5.660128992244991,8.762157334232262,10.50486812486399,0,0.0,0.0,142108,
head_velocity_peak__min,180000.0,1.0649071319862107,1.8981614643407778,0.0,0.0,0.0,0.1223573415709711,5.39668868,8.33624856,10.48889604,0,0.0,0.4842888888888889,5379,
head_velocity_peak__range,180000.0,5.5477741682471775,4.501887059675465,0.0,0.0,0.0,7.074569410621464,14.115072298326378,14.115072298326378,14.115072298326378,0,0.0,0.12575555555555556,15972,
head_velocity_peak__slope,180000.0,0.005206666091354256,0.4196075777495948,-3.485149539085855,-1.5361856205918043,-0.375585596654304,0.0,0.4069217296500836,1.4906014865685875,3.5776584843029102,0,0.0,0.06538333333333333,162657,
head_velocity_peak__std,180000.0,1.2967511575635196,1.0424511276352364,0.0,0.0,0.0,1.7252029975221808,2.786613098432986,3.262883419257925,4.898671860165251,0,0.0,0.06641111111111112,154962,
landmark_displacement_mean__max,180000.0,0.031162662554640872,0.024579062523760634,0.00085297,0.00174837,0.00324143,0.0303817142497511,0.07836484,0.1328254,0.15125208,0,0.0,0.0,12863,
landmark_displacement_mean__mean,180000.0,0.005264171436304847,0.002352244094277038,0.0005047966287072,0.000788271420938209,0.0013089968642846649,0.0051545835321883,0.00852458798200972,0.010232848553513637,0.013309510261928,0,0.0,0.0,175922,
landmark_displacement_mean__min,180000.0,0.00036822314473190814,0.00048657005936160864,0.0,0.0,0.0,5.392e-05,0.00129963,0.00199422969625492,0.0033674,0,0.0,0.5,13178,
landmark_displacement_mean__range,180000.0,0.03079290199985414,0.024591324935659954,0.0001304631479192,0.0011110299999999,0.00252459,0.0303817142497511,0.07761706,0.13227965,0.15086933,0,0.0,0.0,56280,
landmark_displacement_mean__slope,180000.0,1.8722199460554838e-05,0.0012093635041814069,-0.0080592801219537,-0.004000926653876704,-0.0013616959409399698,2.0209687797650776e-06,0.0014532091612659429,0.0045929407608267785,0.0082085380060972,0,0.0,0.0,174523,
landmark_displacement_mean__std,180000.0,0.006614032425257073,0.004637209070012583,0.0001547528361564,0.000334838994000217,0.000628954632184195,0.00690537247040705,0.0153275227666146,0.02280101624957441,0.0343962503734049,0,0.0,0.0,175840,
lip_compression_frequency__max,180000.0,0.3530111960195735,0.37218021681088115,0.0,0.0,0.0,0.2102056319324503,1.0,1.13333333,1.33333333,0,0.0,0.1833611111111111,3542,
