au12_mean_amplitude__mean,au12_mean_amplitude__std,au12_mean_amplitude__min,au12_mean_amplitude__max,au12_mean_amplitude__range,au12_mean_amplitude__slope,au12_variance__mean,au12_variance__std,au12_variance__min,au12_variance__max,au12_variance__range,au12_variance__slope,au12_activation_frequency__mean,au12_activation_frequency__std,au12_activation_frequency__min,au12_activation_frequency__max,au12_activation_frequency__range,au12_activation_frequency__slope,au15_mean_amplitude__mean,au15_mean_amplitude__std,au15_mean_amplitude__min,au15_mean_amplitude__max,au15_mean_amplitude__range,au15_mean_amplitude__slope,au4_mean_activation__mean,au4_mean_activation__std,au4_mean_activation__min,au4_mean_activation__max,au4_mean_activation__range,au4_mean_activation__slope,au4_duration_ratio__mean,au4_duration_ratio__std,au4_duration_ratio__min,au4_duration_ratio__max,au4_duration_ratio__range,au4_duration_ratio__slope,au1_au2_peak_intensity__mean,au1_au2_peak_intensity__std,au1_au2_peak_intensity__min,au1_au2_peak_intensity__max,au1_au2_peak_intensity__range,au1_au2_peak_intensity__slope,au20_activation_rate__mean,au20_activation_rate__std,au20_activation_rate__min,au20_activation_rate__max,au20_activation_rate__range,au20_activation_rate__slope,lip_compression_frequency__mean,lip_compression_frequency__std,lip_compression_frequency__min,lip_compression_frequency__max,lip_compression_frequency__range,lip_compression_frequency__slope,overall_au_variance__mean,overall_au_variance__std,overall_au_variance__min,overall_au_variance__max,overall_au_variance__range,overall_au_variance__slope,facial_emotional_range__mean,facial_emotional_range__std,facial_emotional_range__min,facial_emotional_range__max,facial_emotional_range__range,facial_emotional_range__slope,facial_transition_frequency__mean,facial_transition_frequency__std,facial_transition_frequency__min,facial_transition_frequency__max,facial_transition_frequency__range,facial_transition_frequency__slope,near_zero_au_activation_ratio__mean,near_zero_au_activation_ratio__std,near_zero_au_activation_ratio__min,near_zero_au_activation_ratio__max,near_zero_au_activation_ratio__range,near_zero_au_activation_ratio__slope,mean_head_velocity__mean,mean_head_velocity__std,mean_head_velocity__min,mean_head_velocity__max,mean_head_velocity__range,mean_head_velocity__slope,head_velocity_peak__mean,head_velocity_peak__std,head_velocity_peak__min,head_velocity_peak__max,head_velocity_peak__range,head_velocity_peak__slope,head_motion_energy__mean,head_motion_energy__std,head_motion_energy__min,head_motion_energy__max,head_motion_energy__range,head_motion_energy__slope,motion_energy_floor_score__mean,motion_energy_floor_score__std,motion_energy_floor_score__min,motion_energy_floor_score__max,motion_energy_floor_score__range,motion_energy_floor_score__slope,landmark_displacement_mean__mean,landmark_displacement_mean__std,landmark_displacement_mean__min,landmark_displacement_mean__max,landmark_displacement_mean__range,landmark_displacement_mean__slope,gesture_frequency__mean,gesture_frequency__std,gesture_frequency__min,gesture_frequency__max,gesture_frequency__range,gesture_frequency__slope,posture_rigidity_index__mean,posture_rigidity_index__std,posture_rigidity_index__min,posture_rigidity_index__max,posture_rigidity_index__range,posture_rigidity_index__slope,micro_motion_energy__mean,micro_motion_energy__std,micro_motion_energy__min,micro_motion_energy__max,micro_motion_energy__range,micro_motion_energy__slope,blink_rate__mean,blink_rate__std,blink_rate__min,blink_rate__max,blink_rate__range,blink_rate__slope,blink_duration__mean,blink_duration__std,blink_duration__min,blink_duration__max,blink_duration__range,blink_duration__slope,blink_cluster_density__mean,blink_cluster_density__std,blink_cluster_density__min,blink_cluster_density__max,blink_cluster_density__range,blink_cluster_density__slope,eye_contact_ratio__mean,eye_contact_ratio__std,eye_contact_ratio__min,eye_contact_ratio__max,eye_contact_ratio__range,eye_contact_ratio__slope,downward_gaze_frequency__mean,downward_gaze_frequency__std,downward_gaze_frequency__min,downward_gaze_frequency__max,downward_gaze_frequency__range,downward_gaze_frequency__slope,gaze_shift_frequency__mean,gaze_shift_frequency__std,gaze_shift_frequency__min,gaze_shift_frequency__max,gaze_shift_frequency__range,gaze_shift_frequency__slope,baseline_eye_openness__mean,baseline_eye_openness__std,baseline_eye_openness__min,baseline_eye_openness__max,baseline_eye_openness__range,baseline_eye_openness__slope,response_latency_mean__mean,response_latency_mean__std,response_latency_mean__min,response_latency_mean__max,response_latency_mean__range,response_latency_mean__slope,speech_onset_delay__mean,speech_onset_delay__std,speech_onset_delay__min,speech_onset_delay__max,speech_onset_delay__range,speech_onset_delay__slope,nod_onset_latency__mean,nod_onset_latency__std,nod_onset_latency__min,nod_onset_latency__max,nod_onset_latency__range,nod_onset_latency__slope,pause_duration_mean__mean,pause_duration_mean__std,pause_duration_mean__min,pause_duration_mean__max,pause_duration_mean__range,pause_duration_mean__slope,extended_silence_ratio__mean,extended_silence_ratio__std,extended_silence_ratio__min,extended_silence_ratio__max,extended_silence_ratio__range,extended_silence_ratio__slope,reaction_time_instability_index__mean,reaction_time_instability_index__std,reaction_time_instability_index__min,reaction_time_instability_index__max,reaction_time_instability_index__range,reaction_time_instability_index__slope
0.07176641118035024,0.015267169133249638,0.049855569414849324,0.12394941116104441,0.07409384174619509,-7.563775338725407e-05,0.003678473435873682,0.0009839427032264274,0.0,0.005995419650997194,0.005995419650997194,-4.27851386502835e-06,0.05873333333333333,0.025610702386921178,0.0,0.1,0.1,7.135595755848663e-05,0.01979233960452317,0.003413574825742638,0.0132201435403048,0.032552988012724535,0.019332844472419737,9.65802766793452e-06,0.9466901502741664,0.0259304915451181,0.8041189853710309,0.9820916786225597,0.17797269325152887,0.00013795045890340705,0.9331808561197996,0.015569403398871263,0.8041189853710309,0.9476008158557035,0.14348183048467267,0.00011030732109529281,0.0532762289256213,0.005772091830581357,0.04542749471427913,0.06920594923563807,0.02377845452135894,-1.892474584368992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06424908682939193,0.028661955047621902,0.0,0.12719958160433376,0.12719958160433376,-0.0002455860338690116,0.033407496714944265,0.005757672890746596,0.0,0.03553392154571748,0.03553392154571748,3.334655069564213e-05,0.30030666666666667,0.1863119219545085,0.0,0.7,0.7,0.0002401653298855274,0.39977334849420476,0.1094621019379621,0.0,0.49560409699297164,0.49560409699297164,0.0009710519566424073,0.14828807812136824,0.044714646730293184,0.0,0.18135359544503904,0.18135359544503904,0.00033725578423960203,0.9322430059220448,0.2805858618015596,0.0,1.0573636658112358,1.0573636658112358,0.0018737344826632212,7.619531728870989,3.187898547326618,0.0,20.7957941569837,20.7957941569837,-0.02601220123824738,0.10448758465810278,0.10594248421865851,0.054073808487651316,1.0,0.9459261915123487,-0.0002695043621567128,0.01400114586732568,0.007852832152517282,0.0,0.0435653958323913,0.0435653958323913,-3.335508156740528e-05,0.3134866666666667,0.2237369448301458,0.0,0.8,0.8,0.0007368336862442968,0.969853469465057,0.010878119616917141,0.9563944506782338,1.0,0.04360554932176619,-4.6081501472753705e-05,4.091135048902541,5.2981614114668725,0.0,31.860726322739094,31.860726322739094,-0.020133998349340664,0.472,0.8250690612447501,0.0,2.0,2.0,-0.004219063109531147,16.307090800000008,6.525280328726825,0.0,27.427400000000006,27.427400000000006,0.03764193388513236,0.0,0.0,0.0,0.0,0.0,0.0,0.7740857662289041,0.0322760109588716,0.7411767097771534,0.8644902323268656,0.12331352254971217,-0.000207008682641127,0.0556,0.051070818178616334,0.0,0.16666666666666666,0.16666666666666666,0.0002485759281701568,0.6559066666666667,0.49170940090642873,0.0,1.84,1.84,0.0010297774013700081,0.3738386366824725,0.08061668319374904,0.17459554215754294,0.5085519638509175,0.3339564216933746,0.0002521874356661975,9.757810396993465,9.611003908688943,0.0,32.957925,32.957925,0.06600830330113863,5.82114866666667,20.923993303268972,0.0,126.89343333333335,126.89343333333335,0.03486130113845408,1.5849531051851842,1.0218717284627963,0.0,3.4367666666666707,3.4367666666666707,0.003603361795707484,9.757810396993465,9.611003908688943,0.0,32.957925,32.957925,0.06600830330113863,0.2585558389323095,0.17808800331430782,0.0,0.6666666666666666,0.6666666666666666,0.0013035914820763075,21.454989501792838,19.763199409186132,0.0,54.2681798531217,54.2681798531217,0.1554295353120879
